x-axis,1
second,Volt
+9.8876000E-03,-19.4037734E-03
+9.8877000E-03,-14.5107388E-03
+9.8878000E-03,-27.5313938E-03
+9.8879000E-03,-24.4477131E-03
+9.8880000E-03,-18.3299500E-03
+9.8881000E-03,-25.4656669E-03
+9.8882000E-03,-15.0134443E-03
+9.8883000E-03,-22.5709116E-03
+9.8884000E-03,-27.0870603E-03
+9.8885000E-03,-23.4018696E-03
+9.8886000E-03,-25.9683724E-03
+9.8887000E-03,-17.1780659E-03
+9.8888000E-03,-35.0204487E-03
+9.8889000E-03,-20.2057866E-03
+9.8890000E-03,-17.8552244E-03
+9.8891000E-03,-28.4466838E-03
+9.8892000E-03,-30.3837870E-03
+9.8893000E-03,-32.8963498E-03
+9.8894000E-03,-35.0349211E-03
+9.8895000E-03,-26.3496001E-03
+9.8896000E-03,-27.6928216E-03
+9.8897000E-03,-22.8460986E-03
+9.8898000E-03,-18.5531267E-03
+9.8899000E-03,-27.0528089E-03
+9.8900000E-03,-27.8495156E-03
+9.8901000E-03,-37.9214754E-03
+9.8902000E-03,-26.2778108E-03
+9.8903000E-03,-30.0381676E-03
+9.8904000E-03,-23.9811886E-03
+9.8905000E-03,-28.8539618E-03
+9.8906000E-03,-30.1678465E-03
+9.8907000E-03,-30.0897858E-03
+9.8908000E-03,-23.8133990E-03
+9.8909000E-03,-22.3606697E-03
+9.8910000E-03,-28.3966032E-03
+9.8911000E-03,-15.3084103E-03
+9.8912000E-03,-34.1566866E-03
+9.8913000E-03,-18.0142402E-03
+9.8914000E-03,-16.4988874E-03
+9.8915000E-03,-32.9354253E-03
+9.8916000E-03,-21.9886982E-03
+9.8917000E-03,-26.8267377E-03
+9.8918000E-03,-22.8460986E-03
+9.8919000E-03,-30.3837870E-03
+9.8920000E-03,-31.4128363E-03
+9.8921000E-03,-31.1033979E-03
+9.8922000E-03,-35.4089126E-03
+9.8923000E-03,-26.2469364E-03
+9.8924000E-03,-27.0508793E-03
+9.8925000E-03,-20.3499379E-03
+9.8926000E-03,-20.5773661E-03
+9.8927000E-03,-27.2008195E-03
+9.8928000E-03,-23.8095397E-03
+9.8929000E-03,-20.5596071E-03
+9.8930000E-03,-31.8325667E-03
+9.8931000E-03,-20.9871464E-03
+9.8932000E-03,-28.1642606E-03
+9.8933000E-03,-20.7610752E-03
+9.8934000E-03,-30.0651827E-03
+9.8935000E-03,-30.3408522E-03
+9.8936000E-03,-29.0945055E-03
+9.8937000E-03,-37.2924679E-03
+9.8938000E-03,-30.9606939E-03
+9.8939000E-03,-34.8146388E-03
+9.8940000E-03,-30.3398874E-03
+9.8941000E-03,-31.2353985E-03
+9.8942000E-03,-33.9841632E-03
+9.8943000E-03,-32.2462064E-03
+9.8944000E-03,-15.8578196E-03
+9.8945000E-03,-32.4028101E-03
+9.8946000E-03,-14.4128992E-03
+9.8947000E-03,-22.9285010E-03
+9.8948000E-03,-24.3990796E-03
+9.8949000E-03,-24.9475241E-03
+9.8950000E-03,-30.3379577E-03
+9.8951000E-03,-27.0856130E-03
+9.8952000E-03,-34.6141355E-03
+9.8953000E-03,-27.5140269E-03
+9.8954000E-03,-21.0184130E-03
+9.8955000E-03,-17.3091017E-03
+9.8956000E-03,-27.8712242E-03
+9.8957000E-03,-35.8769747E-03
+9.8958000E-03,-19.9031020E-03
+9.8959000E-03,-35.4089126E-03
+9.8960000E-03,-26.3254794E-03
+9.8961000E-03,-28.4216887E-03
+9.8962000E-03,-22.2141967E-03
+9.8963000E-03,-27.2972118E-03
+9.8964000E-03,-32.8963498E-03
+9.8965000E-03,-30.3350633E-03
