x-axis,1,2
second,Volt,Volt
-13.8750E-06,-2.9313514596E+00,-971.6393475E-03
-13.7500E-06,-2.9134027214E+00,-992.7022680E-03
-13.6250E-06,-2.9061177702E+00,-983.4847619E-03
-13.5000E-06,-2.8835757162E+00,-972.3001598E-03
-13.3750E-06,-2.9017019831E+00,-985.4795485E-03
-13.2500E-06,-2.8902173668E+00,-972.1982737E-03
-13.1250E-06,-2.8931586520E+00,-965.5499176E-03
-13.0000E-06,-2.9328568360E+00,-972.7190891E-03
-12.8750E-06,-2.8906831387E+00,-976.6644731E-03
-12.7500E-06,-2.9028573674E+00,-963.5231952E-03
-12.6250E-06,-2.8991492834E+00,-944.7659296E-03
-12.5000E-06,-2.9284101744E+00,-971.7010966E-03
-12.3750E-06,-2.8800914728E+00,-964.2488440E-03
-12.2500E-06,-2.9118278772E+00,-971.6393475E-03
-12.1250E-06,-2.8901015872E+00,-961.3564758E-03
-12.0000E-06,-2.8975590018E+00,-962.0389002E-03
-11.8750E-06,-2.8732156096E+00,-980.6685188E-03
-11.7500E-06,-2.8928549717E+00,-1.0107544356E+00
-11.6250E-06,-2.9017791696E+00,-1.0077333590E+00
-11.5000E-06,-2.9088557174E+00,-966.2982400E-03
-11.3750E-06,-2.9173990485E+00,-972.9115727E-03
-11.2500E-06,-2.9083127592E+00,-974.7211119E-03
-11.1250E-06,-2.8971318232E+00,-985.4918983E-03
-11.0000E-06,-2.9744335447E+00,-955.3092090E-03
-10.8750E-06,-2.9264467447E+00,-949.2084906E-03
-10.7500E-06,-2.8943294736E+00,-962.7779602E-03
-10.6250E-06,-2.8930660283E+00,-964.5350127E-03
-10.5000E-06,-2.8752793817E+00,-978.8929416E-03
-10.3750E-06,-2.9176872916E+00,-980.3432745E-03
-10.2500E-06,-2.8985908878E+00,-977.3448714E-03
-10.1250E-06,-2.9027878996E+00,-981.1399348E-03
-10.0000E-06,-2.8983103634E+00,-966.5246857E-03
-9.8750E-06,-2.8879451915E+00,-975.2213764E-03
-9.7500E-06,-2.8963469337E+00,-981.8542952E-03
-9.6250E-06,-2.9239403568E+00,-993.5123395E-03
-9.5000E-06,-2.8929656859E+00,-974.1066115E-03
-9.3750E-06,-2.9281863337E+00,-946.6989671E-03
-9.2500E-06,-2.9370075360E+00,-951.2259508E-03
-9.1250E-06,-2.9323447523E+00,-971.8966677E-03
-9.0000E-06,-2.8966660514E+00,-976.9032686E-03
-8.8750E-06,-2.8861129787E+00,-983.0585964E-03
-8.7500E-06,-2.9058063712E+00,-978.7128078E-03
-8.6250E-06,-2.9147074132E+00,-952.6401990E-03
-8.5000E-06,-2.9003278236E+00,-974.3299697E-03
-8.3750E-06,-2.8872143325E+00,-993.4649664E-03
-8.2500E-06,-2.9064573905E+00,-966.8787784E-03
-8.1250E-06,-2.9008321886E+00,-990.4779483E-03
-8.0000E-06,-2.8998774890E+00,-952.5218143E-03
-7.8750E-06,-2.9147537251E+00,-977.5085066E-03
-7.7500E-06,-2.9186728657E+00,-967.7598614E-03
-7.6250E-06,-2.8810847656E+00,-994.1114026E-03
-7.5000E-06,-2.8807347734E+00,-963.4768833E-03
-7.3750E-06,-2.8697313662E+00,-982.8136259E-03
-7.2500E-06,-2.9300853610E+00,-978.8909155E-03
-7.1250E-06,-2.9001271389E+00,-1.0036964126E+00
-7.0000E-06,-2.8915838077E+00,-982.2300001E-03
-6.8750E-06,-2.9158087670E+00,-978.6325339E-03
-6.7500E-06,-2.9113389494E+00,-974.8765461E-03
-6.6250E-06,-2.8906831387E+00,-963.5468335E-03
-6.5000E-06,-2.9080040135E+00,-986.7147242E-03
-6.3750E-06,-2.9054899069E+00,-977.4179091E-03
-6.2500E-06,-2.8782824160E+00,-976.6860853E-03
-6.1250E-06,-2.9166373150E+00,-960.8068120E-03
-6.0000E-06,-2.8939821347E+00,-947.8333180E-03
-5.8750E-06,-2.8853203706E+00,-974.2743955E-03
-5.7500E-06,-2.9112308884E+00,-1.0090725435E+00
-5.6250E-06,-2.8906831387E+00,-979.7462375E-03
-5.5000E-06,-2.8781203245E+00,-933.6719250E-03
-5.3750E-06,-2.8781203245E+00,-994.4428219E-03
-5.2500E-06,-2.9067070403E+00,-984.4584686E-03
-5.1250E-06,-2.8890619825E+00,-984.1208745E-03
-5.0000E-06,-2.8957653823E+00,-969.7206860E-03
-4.8750E-06,-2.8655575103E+00,-981.6895987E-03
-4.7500E-06,-2.8310573495E+00,-958.2643877E-03
